756,86.7,7.6,48.3,62.6
757,86.7,7.6,48.3,62.6
758,86.7,7.9,48.3,62.5
759,86.7,7.9,48.3,62.5
760,86.7,17.7,48.3,63.5
761,86.7,17.7,48.3,63.5
762,86.7,8.1,48.2,63.3
763,86.7,8.1,48.2,63.3
764,86.7,7.4,48.2,62.9
765,86.7,7.4,48.2,62.9
766,86.7,15.0,48.2,62.5
767,86.7,15.0,48.2,62.5
768,86.7,14.2,48.1,62.5
769,86.7,14.2,48.1,62.5
770,86.7,21.4,48.1,63.1
771,86.7,21.4,48.1,63.1
772,86.7,17.8,48.1,63.8
773,86.7,17.8,48.1,63.8
774,86.7,21.0,48.1,64.1
775,86.7,21.0,48.1,64.1
776,86.7,20.6,48.4,64.1
777,86.7,20.6,48.4,64.1
